order_id,method_code,paid_at,status,amount,external_receipt_no
10844,CARD,2026-01-14 18:48:00,PAID,9000.00,3-11266
10843,CUPON_DE_DESCUENTO,2026-01-11 23:41:00,PAID,37990.00,3-11265
10842,CASH,2026-01-11 23:26:00,PAID,2450.00,3-11264
10841,CARD,2026-01-11 23:14:00,PAID,7900.00,3-11263
10840,CASH,2026-01-11 23:10:00,PAID,1750.00,3-11262
10839,CARD,2026-01-11 23:06:00,PAID,6600.00,3-11261
10838,CARD,2026-01-11 22:59:00,PAID,27400.00,3-11260
10837,CASH,2026-01-11 22:18:00,PAID,12900.00,3-11259
10836,CARD,2026-01-11 22:15:00,PAID,8400.00,3-11258
10835,CARD,2026-01-11 21:55:00,PAID,6000.00,3-11257
10834,CARD,2026-01-11 21:49:00,PAID,23900.00,3-11256
10833,CARD,2026-01-11 21:37:00,PAID,47490.00,3-11255
10832,CARD,2026-01-11 21:36:00,PAID,43700.00,3-11254
10831,CASH,2026-01-11 21:31:00,PAID,121390.00,3-11253
10830,CARD,2026-01-11 21:19:00,PAID,26600.00,3-11252
10829,CARD,2026-01-11 20:55:00,PAID,6900.00,3-11251
10828,CASH,2026-01-11 20:54:00,PAID,11800.00,3-11250
10827,CARD,2026-01-11 20:36:00,PAID,22200.00,3-11249
10826,CARD,2026-01-11 20:30:00,PAID,19090.00,3-11248
10825,CARD,2026-01-11 20:29:00,PAID,3500.00,3-11247
10824,CARD,2026-01-11 20:29:00,PAID,30190.00,3-11246
10823,CARD,2026-01-11 20:28:00,PAID,22100.00,3-11245
10822,CARD,2026-01-11 20:20:00,PAID,49600.00,3-11244
10821,CARD,2026-01-11 20:10:00,PAID,7300.00,3-11243
10820,CARD,2026-01-11 20:07:00,PAID,19100.00,3-11242
10819,CARD,2026-01-11 20:00:00,PAID,23300.00,3-11241
10818,CARD,2026-01-11 19:57:00,PAID,16600.00,3-11240
10817,CARD,2026-01-11 19:52:00,PAID,40500.00,3-11239
10816,CARD,2026-01-11 19:44:00,PAID,42840.00,3-11238
10815,CARD,2026-01-11 19:36:00,PAID,41400.00,3-11237
10814,CARD,2026-01-11 19:26:00,PAID,7700.00,3-11236
10813,CARD,2026-01-11 19:25:00,PAID,14200.00,3-11235
10812,CASH,2026-01-11 19:22:00,PAID,6700.00,3-11234
10811,CARD,2026-01-11 19:22:00,PAID,4300.00,3-11233
10810,CARD,2026-01-11 19:20:00,PAID,23650.00,3-11232
10809,CARD,2026-01-11 19:14:00,PAID,6700.00,3-11231
10808,CARD,2026-01-11 19:12:00,PAID,12800.00,3-11230
10807,SINPE,2026-01-11 19:06:00,PAID,9000.00,3-11229
10806,CARD,2026-01-11 18:52:00,PAID,46000.00,3-11228
10805,CASH,2026-01-11 18:35:00,PAID,31200.00,3-11227
10804,CARD,2026-01-11 18:27:00,PAID,33490.00,3-11226
10803,CASH,2026-01-11 18:21:00,PAID,20100.00,3-11225
10802,CARD,2026-01-11 18:19:00,PAID,28300.00,3-11224
10801,CARD,2026-01-11 17:59:00,PAID,20500.00,3-11223
10800,CARD,2026-01-11 17:29:00,PAID,22600.00,3-11222
10799,CARD,2026-01-10 23:14:00,PAID,13400.00,3-11221
10798,CARD,2026-01-10 22:46:00,PAID,34200.00,3-11220
10797,CASH,2026-01-10 22:10:00,PAID,34500.00,3-11219
10796,CARD,2026-01-10 21:23:00,PAID,1750.00,3-11218
10795,CASH,2026-01-10 20:58:00,PAID,24150.00,3-11217
10794,CASH,2026-01-10 20:42:00,PAID,21500.00,3-11216
10793,CARD,2026-01-10 20:40:00,PAID,39200.00,3-11215
10792,CARD,2026-01-10 20:38:00,PAID,4550.00,3-11214
10791,CASH,2026-01-10 20:38:00,PAID,5700.00,3-11213
10790,CASH,2026-01-10 20:37:00,PAID,5700.00,3-11212
10789,CASH,2026-01-10 20:36:00,PAID,1000.00,3-11211
10788,CARD,2026-01-10 20:36:00,PAID,21500.00,3-11210
10787,CARD,2026-01-10 20:34:00,PAID,14600.00,3-11209
10786,CARD,2026-01-10 20:34:00,PAID,16800.00,3-11208
10785,CASH,2026-01-10 20:32:00,PAID,8200.00,3-11207
10784,CARD,2026-01-10 20:26:00,PAID,19000.00,28-0017
10783,CASH,2026-01-10 20:22:00,PAID,0.00,26-1067
10782,CARD,2026-01-10 19:55:00,PAID,57150.00,3-11206
10781,CARD,2026-01-10 19:38:00,PAID,23900.00,3-11205
10780,CARD,2026-01-10 19:34:00,PAID,11200.00,3-11204
10779,CARD,2026-01-10 19:34:00,PAID,18250.00,3-11203
10778,CARD,2026-01-10 19:33:00,PAID,22550.00,3-11202
10777,CARD,2026-01-10 19:22:00,PAID,26500.00,3-11201
10776,CARD,2026-01-10 19:14:00,PAID,20200.00,3-11200
10775,CARD,2026-01-10 18:47:00,PAID,15300.00,3-11199
10774,CASH,2026-01-10 18:38:00,PAID,12700.00,3-11198
10773,CARD,2026-01-10 18:16:00,PAID,17200.00,3-11197
10772,CARD,2026-01-10 18:06:00,PAID,19400.00,3-11196
10771,CARD,2026-01-10 17:52:00,PAID,3600.00,3-11195
10770,CARD,2026-01-10 17:41:00,PAID,18500.00,3-11194
10769,CARD,2026-01-10 17:19:00,PAID,4500.00,3-11193
10768,CARD,2026-01-10 17:18:00,PAID,4300.00,3-11192
10767,CARD,2026-01-10 17:17:00,PAID,4500.00,3-11191
10766,CASH,2026-01-10 17:16:00,PAID,2500.00,3-11190
10765,CARD,2026-01-10 17:16:00,PAID,4500.00,3-11189
10764,CARD,2026-01-10 16:23:00,PAID,1550.00,3-11188
10763,CARD,2026-01-09 23:25:00,PAID,4250.00,3-11187
10762,CARD,2026-01-09 23:06:00,PAID,25050.00,3-11186
10761,CARD,2026-01-09 22:06:00,PAID,2800.00,3-11185
10760,CASH,2026-01-09 21:35:00,PAID,28800.00,3-11184
10759,CARD,2026-01-09 20:53:00,PAID,15500.00,3-11183
10758,CASH,2026-01-09 20:33:00,PAID,31900.00,3-11182
10757,CASH,2026-01-09 19:53:00,PAID,5000.00,3-11181
10756,CASH,2026-01-08 21:46:00,PAID,8000.00,3-11180
10755,CARD,2026-01-08 21:46:00,PAID,5500.00,3-11179
10754,CARD,2026-01-08 21:35:00,PAID,12600.00,3-11178
10753,CARD,2026-01-08 21:11:00,PAID,37300.00,3-11177
10752,CARD,2026-01-08 20:30:00,PAID,9800.00,3-11176
10751,CASH,2026-01-08 19:25:00,PAID,14500.00,3-11175
10750,CARD,2026-01-08 19:25:00,PAID,6400.00,3-11174
10749,CASH,2026-01-08 19:03:00,PAID,5700.00,3-11173
10748,CARD,2026-01-08 18:59:00,PAID,15000.00,3-11172
10747,CARD,2026-01-08 18:58:00,PAID,22900.00,3-11171
10746,CASH,2026-01-07 21:34:00,PAID,0.00,26-1066
10745,CASH,2026-01-07 21:22:00,PAID,15600.00,3-11170
10744,CARD,2026-01-07 21:02:00,PAID,17900.00,3-11169
10743,CASH,2026-01-07 20:49:00,PAID,26100.00,3-11168
10742,CARD,2026-01-07 20:48:00,PAID,23500.00,3-11167
10741,CASH,2026-01-07 20:24:00,PAID,15800.00,3-11166
10740,CARD,2026-01-07 19:18:00,PAID,24200.00,3-11165
10739,CARD,2026-01-07 19:11:00,PAID,11200.00,3-11164
10738,CARD,2026-01-07 18:05:00,PAID,8550.00,28-0016
10737,CARD,2026-01-04 23:24:00,PAID,4900.00,3-11163
10736,CARD,2026-01-04 23:23:00,PAID,2450.00,3-11162
10735,CARD,2026-01-04 23:17:00,PAID,17200.00,3-11161
10734,CARD,2026-01-04 22:52:00,PAID,31600.00,3-11160
10733,CARD,2026-01-04 22:49:00,PAID,29500.00,3-11159
10732,CARD,2026-01-04 22:47:00,PAID,43890.00,3-11158
10731,CARD,2026-01-04 22:42:00,PAID,44150.00,3-11157
10730,CARD,2026-01-04 22:40:00,PAID,52400.00,3-11156
10729,CARD,2026-01-04 22:37:00,PAID,16400.00,3-11155
10728,CARD,2026-01-04 22:28:00,PAID,13200.00,3-11154
10727,CARD,2026-01-04 22:27:00,PAID,20300.00,3-11153
10726,CARD,2026-01-04 22:12:00,PAID,11850.00,3-11152
10725,CARD,2026-01-04 22:12:00,PAID,4350.00,3-11151
10724,CARD,2026-01-04 22:02:00,PAID,29800.00,3-11150
10723,CARD,2026-01-04 21:56:00,PAID,8000.00,3-11149
10722,CARD,2026-01-04 21:53:00,PAID,34850.00,3-11148
10721,CARD,2026-01-04 21:50:00,PAID,24700.00,3-11147
10720,CARD,2026-01-04 21:47:00,PAID,21725.00,3-11146
10719,CARD,2026-01-04 21:39:00,PAID,22900.00,3-11145
10718,CASH,2026-01-04 21:38:00,PAID,17675.00,3-11144
10717,CARD,2026-01-04 21:37:00,PAID,33150.00,3-11143
10716,CASH,2026-01-04 21:35:00,PAID,60950.00,3-11142
10715,CASH,2026-01-04 21:27:00,PAID,1000.00,3-11141
10714,CASH,2026-01-04 21:27:00,PAID,21900.00,3-11140
10713,CASH,2026-01-04 21:26:00,PAID,38146.00,3-11139
10712,CARD,2026-01-04 21:24:00,PAID,48500.00,3-11138
10711,CARD,2026-01-04 21:20:00,PAID,33290.00,3-11137
10710,CARD,2026-01-04 21:18:00,PAID,14000.00,3-11136
10709,CARD,2026-01-04 21:17:00,PAID,25900.00,3-11135
10708,CARD,2026-01-04 21:09:00,PAID,12600.00,3-11134
10707,CARD,2026-01-04 21:08:00,PAID,18700.00,3-11133
10706,CARD,2026-01-04 21:06:00,PAID,16700.00,3-11132
10705,CARD,2026-01-04 20:57:00,PAID,24200.00,3-11131
10704,CARD,2026-01-04 20:55:00,PAID,29000.00,3-11130
10703,CASH,2026-01-04 20:46:00,PAID,14600.00,3-11129
10702,CARD,2026-01-04 20:45:00,PAID,21300.00,3-11128
10701,CARD,2026-01-04 20:44:00,PAID,16200.00,3-11127
10700,CARD,2026-01-04 20:18:00,PAID,63180.00,3-11126
10699,CARD,2026-01-04 20:12:00,PAID,20000.00,3-11125
10698,CARD,2026-01-04 20:05:00,PAID,30600.00,3-11124
10697,CASH,2026-01-04 20:04:00,PAID,37600.00,3-11123
10696,CARD,2026-01-04 19:51:00,PAID,35600.00,3-11122
10695,CARD,2026-01-04 19:49:00,PAID,41100.00,3-11121
10694,CARD,2026-01-04 19:48:00,PAID,19600.00,3-11120
10693,CARD,2026-01-04 19:47:00,PAID,22600.00,3-11119
10692,CARD,2026-01-04 19:46:00,PAID,500.00,3-11118
10691,CARD,2026-01-04 19:45:00,PAID,20600.00,3-11117
10690,CARD,2026-01-04 19:40:00,PAID,39800.00,3-11116
10689,CARD,2026-01-04 19:32:00,PAID,17900.00,3-11115
10688,CASH,2026-01-04 18:48:00,PAID,13800.00,3-11114
10687,CARD,2026-01-04 18:35:00,PAID,7300.00,3-11113
10686,CARD,2026-01-04 18:35:00,PAID,5700.00,3-11112
10685,CARD,2026-01-04 18:20:00,PAID,9000.00,3-11111
10684,CARD,2026-01-04 18:10:00,PAID,7700.00,3-11110
10683,CARD,2026-01-04 18:10:00,PAID,7300.00,3-11109
10682,CARD,2026-01-04 17:59:00,PAID,15300.00,3-11108
10681,CARD,2026-01-04 17:24:00,PAID,6600.00,3-11107
10680,CARD,2026-01-03 23:37:00,PAID,19600.00,3-11106
10679,CARD,2026-01-03 23:20:00,PAID,1400.00,3-11105
10678,CARD,2026-01-03 23:17:00,PAID,22200.00,3-11104
10677,CARD,2026-01-03 23:16:00,PAID,7100.00,3-11103
10676,CASH,2026-01-03 23:16:00,PAID,4000.00,3-11102
10675,CARD,2026-01-03 23:01:00,PAID,15000.00,3-11101
10674,CASH,2026-01-03 22:59:00,PAID,2500.00,3-11100
10673,CASH,2026-01-03 22:51:00,PAID,3080.00,3-11099
10672,CARD,2026-01-03 22:51:00,PAID,16600.00,3-11098
10671,CASH,2026-01-03 22:38:00,PAID,27500.00,3-11097
10670,CARD,2026-01-03 22:11:00,PAID,14600.00,3-11096
10669,CARD,2026-01-03 22:10:00,PAID,8700.00,3-11095
10668,CARD,2026-01-03 22:05:00,PAID,3600.00,3-11094
10667,CARD,2026-01-03 21:56:00,PAID,14000.00,3-11093
10666,CARD,2026-01-03 21:51:00,PAID,9900.00,3-11092
10665,CARD,2026-01-03 21:50:00,PAID,9300.00,3-11091
10664,CARD,2026-01-03 21:50:00,PAID,6500.00,3-11090
10663,CARD,2026-01-03 21:32:00,PAID,18700.00,3-11089
10662,CASH,2026-01-03 21:27:00,PAID,23750.00,3-11088
10661,CARD,2026-01-03 21:26:00,PAID,16550.00,3-11087
10660,CARD,2026-01-03 21:24:00,PAID,16000.00,3-11086
10659,CARD,2026-01-03 21:23:00,PAID,16000.00,3-11085
10658,CARD,2026-01-03 21:22:00,PAID,5500.00,3-11084
10657,CARD,2026-01-03 21:22:00,PAID,9500.00,3-11083
10656,CARD,2026-01-03 21:04:00,PAID,24100.00,3-11082
10655,CARD,2026-01-03 21:03:00,PAID,32250.00,3-11081
10654,CARD,2026-01-03 20:55:00,PAID,29750.00,3-11080
10653,CARD,2026-01-03 20:51:00,PAID,43200.00,3-11079
10652,CARD,2026-01-03 20:50:00,PAID,41690.00,3-11078
10651,CARD,2026-01-03 20:49:00,PAID,42380.00,3-11077
10650,CARD,2026-01-03 20:47:00,PAID,56490.00,3-11076
10649,CARD,2026-01-03 20:47:00,PAID,13400.00,3-11075
10648,CARD,2026-01-03 20:47:00,PAID,25290.00,3-11074
10647,CARD,2026-01-03 20:38:00,PAID,36800.00,3-11073
10646,CARD,2026-01-03 20:38:00,PAID,31350.00,3-11072
10645,CARD,2026-01-03 20:37:00,PAID,7850.00,3-11071
10644,CARD,2026-01-03 20:37:00,PAID,8100.00,3-11070
10643,CARD,2026-01-03 20:37:00,PAID,6900.00,3-11069
10642,CARD,2026-01-03 20:19:00,PAID,25790.00,3-11068
10641,CARD,2026-01-03 20:17:00,PAID,15000.00,3-11067
10640,CARD,2026-01-03 20:07:00,PAID,1500.00,3-11066
10639,CARD,2026-01-03 20:06:00,PAID,500.00,3-11065
10638,CARD,2026-01-03 20:06:00,PAID,12200.00,3-11064
10637,CARD,2026-01-03 20:05:00,PAID,2800.00,3-11063
10636,CARD,2026-01-03 19:57:00,PAID,17500.00,3-11062
10635,CARD,2026-01-03 19:55:00,PAID,16200.00,3-11061
10634,CARD,2026-01-03 19:52:00,PAID,15600.00,3-11060
10633,CARD,2026-01-03 19:48:00,PAID,18100.00,3-11059
10632,CARD,2026-01-03 19:37:00,PAID,14900.00,3-11058
10631,CARD,2026-01-03 19:28:00,PAID,30800.00,3-11057
10630,CARD,2026-01-03 19:27:00,PAID,35200.00,3-11056
10629,CARD,2026-01-03 19:19:00,PAID,15000.00,3-11055
10628,CARD,2026-01-03 19:14:00,PAID,15550.00,3-11054
10627,CARD,2026-01-03 19:08:00,PAID,17500.00,3-11053
10626,CARD,2026-01-03 19:03:00,PAID,31700.00,3-11052
10625,CARD,2026-01-03 18:49:00,PAID,18700.00,3-11051
10624,CARD,2026-01-03 17:27:00,PAID,6000.00,3-11050
10623,CARD,2026-01-02 23:10:00,PAID,10500.00,3-11049
10622,CARD,2026-01-02 23:10:00,PAID,11750.00,3-11048
10621,CARD,2026-01-02 23:10:00,PAID,11600.00,3-11047
10620,CARD,2026-01-02 23:10:00,PAID,13200.00,3-11046
10619,CARD,2026-01-02 22:28:00,PAID,15800.00,3-11045
10618,CARD,2026-01-02 22:13:00,PAID,12700.00,3-11044
10617,CARD,2026-01-02 22:11:00,PAID,22050.00,3-11043
10616,CARD,2026-01-02 22:07:00,PAID,24350.00,3-11042
10615,CARD,2026-01-02 21:27:00,PAID,11900.00,3-11041
10614,CARD,2026-01-02 21:25:00,PAID,21400.00,3-11040
10613,CARD,2026-01-02 21:17:00,PAID,31500.00,3-11039
10612,CARD,2026-01-02 21:16:00,PAID,13700.00,3-11038
10611,CASH,2026-01-02 20:58:00,PAID,2800.00,3-11037
10610,CARD,2026-01-02 20:35:00,PAID,16300.00,3-11036
10609,CARD,2026-01-02 20:31:00,PAID,31450.00,3-11035
10608,CARD,2026-01-02 20:25:00,PAID,19900.00,3-11034
10607,CARD,2026-01-02 20:24:00,PAID,20100.00,3-11033
10606,CARD,2026-01-02 20:01:00,PAID,33300.00,3-11032
10605,CASH,2026-01-02 19:57:00,PAID,11400.00,3-11031
10604,CARD,2026-01-02 19:57:00,PAID,12200.00,3-11030
10603,CARD,2026-01-02 19:56:00,PAID,46750.00,3-11029
10602,CARD,2026-01-02 19:42:00,PAID,14200.00,3-11028
10601,CARD,2026-01-02 19:34:00,PAID,26200.00,3-11027
10600,CARD,2026-01-02 19:33:00,PAID,25300.00,3-11026
10599,CARD,2026-01-02 19:23:00,PAID,21100.00,3-11025
10598,CASH,2026-01-02 19:08:00,PAID,10800.00,3-11024
10597,CARD,2026-01-02 18:57:00,PAID,19100.00,3-11023
10596,CASH,2026-01-01 23:28:00,PAID,24290.00,3-11022
10595,CARD,2026-01-01 23:19:00,PAID,42200.00,3-11021
10594,CARD,2026-01-01 22:57:00,PAID,11700.00,3-11020
10593,CARD,2026-01-01 22:48:00,PAID,19800.00,3-11019
10592,CASH,2026-01-01 22:44:00,PAID,1500.00,3-11018
10591,CARD,2026-01-01 22:43:00,PAID,17800.00,3-11017
10590,CARD,2026-01-01 22:43:00,PAID,19800.00,3-11016
10589,CARD,2026-01-01 22:42:00,PAID,13100.00,3-11015
10588,CARD,2026-01-01 22:41:00,PAID,13500.00,3-11014
10587,CARD,2026-01-01 22:37:00,PAID,16900.00,3-11013
10586,CARD,2026-01-01 22:35:00,PAID,5500.00,3-11012
10585,CARD,2026-01-01 22:33:00,PAID,7300.00,3-11011
10584,CARD,2026-01-01 22:33:00,PAID,17900.00,3-11010
10583,CARD,2026-01-01 22:23:00,PAID,11200.00,3-11009
10582,CARD,2026-01-01 22:23:00,PAID,13400.00,3-11008
10581,CASH,2026-01-01 22:22:00,PAID,21500.00,3-11007
10580,CARD,2026-01-01 22:20:00,PAID,11600.00,3-11006
10579,CARD,2026-01-01 22:19:00,PAID,8700.00,3-11005
10578,CARD,2026-01-01 22:19:00,PAID,21900.00,3-11004
10577,CARD,2026-01-01 22:19:00,PAID,10300.00,3-11003
10576,CARD,2026-01-01 22:19:00,PAID,31600.00,3-11002
10575,CARD,2026-01-01 22:19:00,PAID,19300.00,3-11001
10574,CARD,2026-01-01 22:01:00,PAID,21500.00,3-11000
10573,CARD,2026-01-01 21:59:00,PAID,23400.00,3-10999
10572,CARD,2026-01-01 21:55:00,PAID,19600.00,3-10998
10571,CARD,2026-01-01 21:54:00,PAID,29700.00,3-10997
10570,CARD,2026-01-01 21:53:00,PAID,4100.00,3-10996
10569,CARD,2026-01-01 21:51:00,PAID,8300.00,3-10995
10568,CASH,2026-01-01 21:45:00,PAID,41250.00,3-10994
10567,CARD,2026-01-01 21:36:00,PAID,18100.00,3-10993
10566,CARD,2026-01-01 21:23:00,PAID,35600.00,3-10992
10565,CARD,2026-01-01 21:16:00,PAID,19700.00,3-10991
10564,CARD,2026-01-01 20:59:00,PAID,24300.00,3-10990
10563,CARD,2026-01-01 20:59:00,PAID,5700.00,3-10989
10562,CARD,2026-01-01 20:54:00,PAID,33000.00,3-10988
10561,CARD,2026-01-01 20:53:00,PAID,31100.00,3-10987
10560,CARD,2026-01-01 20:53:00,PAID,8500.00,3-10986
10559,CARD,2026-01-01 20:51:00,PAID,32900.00,3-10985
10558,CARD,2026-01-01 20:50:00,PAID,20000.00,3-10984
10557,CARD,2026-01-01 20:49:00,PAID,15300.00,3-10983
10556,CARD,2026-01-01 20:49:00,PAID,10200.00,3-10982
10555,CARD,2026-01-01 20:48:00,PAID,7300.00,3-10981
10554,CARD,2026-01-01 20:48:00,PAID,12200.00,3-10980
10553,CARD,2026-01-01 20:48:00,PAID,22600.00,3-10979
10552,CARD,2026-01-01 20:42:00,PAID,40300.00,3-10978
10551,CARD,2026-01-01 20:39:00,PAID,13900.00,3-10977
10550,CARD,2026-01-01 20:29:00,PAID,135800.00,3-10976
10549,CARD,2026-01-01 19:35:00,PAID,31500.00,3-10975
10548,CARD,2026-01-01 19:27:00,PAID,34800.00,3-10974
10547,CARD,2026-01-01 19:14:00,PAID,23200.00,3-10973
10546,CARD,2026-01-01 19:10:00,PAID,24990.00,3-10972
10545,CASH,2026-01-01 19:06:00,PAID,2000.00,3-10971
10544,SINPE,2026-01-01 19:05:00,PAID,32900.00,3-10970
10543,CARD,2026-01-01 18:31:00,PAID,23100.00,3-10969
10542,CARD,2025-12-31 21:33:00,PAID,38250.00,3-10968
10541,CARD,2025-12-31 21:05:00,PAID,23300.00,3-10967
10540,CARD,2025-12-31 20:26:00,PAID,6000.00,3-10966
10539,CARD,2025-12-31 20:24:00,PAID,11400.00,3-10965
10538,CARD,2025-12-31 19:40:00,PAID,14400.00,3-10964
10537,CARD,2025-12-31 19:08:00,PAID,29900.00,28-0015
10536,CARD,2025-12-31 17:50:00,PAID,1400.00,3-10963
10535,CARD,2025-12-31 17:48:00,PAID,2450.00,28-0014
10534,CARD,2025-12-29 21:05:00,PAID,14900.00,27-0005
10533,CARD,2025-12-29 20:40:00,PAID,14500.00,27-0004
10532,CARD,2025-12-29 20:07:00,PAID,31800.00,3-10962
10531,CARD,2025-12-29 19:32:00,PAID,28850.00,3-10961
10530,CUPON_DE_DESCUENTO,2025-12-28 23:27:00,PAID,49100.00,3-10960
10529,CARD,2025-12-28 22:44:00,PAID,19850.00,3-10959
10528,CARD,2025-12-28 22:41:00,PAID,15750.00,3-10958
10527,CARD,2025-12-28 22:08:00,PAID,19900.00,3-10957
10526,CARD,2025-12-28 22:02:00,PAID,18900.00,3-10956
10525,CARD,2025-12-28 22:00:00,PAID,23500.00,3-10955
10524,CARD,2025-12-28 21:54:00,PAID,41700.00,3-10954
10523,CARD,2025-12-28 21:50:00,PAID,17700.00,3-10953
10522,CASH,2025-12-28 21:49:00,PAID,28600.00,3-10952
10521,CARD,2025-12-28 21:47:00,PAID,21200.00,3-10951
10520,CARD,2025-12-28 21:45:00,PAID,14200.00,3-10950
10519,CARD,2025-12-28 21:41:00,PAID,29400.00,3-10949
10518,CARD,2025-12-28 21:37:00,PAID,24500.00,3-10948
10517,CARD,2025-12-28 21:32:00,PAID,31900.00,3-10947
10516,CARD,2025-12-28 21:32:00,PAID,35700.00,3-10946
10515,CUPON_DE_DESCUENTO,2025-12-28 21:30:00,PAID,14800.00,3-10945
10514,CARD,2025-12-28 21:29:00,PAID,24990.00,3-10944
10513,CARD,2025-12-28 21:22:00,PAID,31400.00,3-10943
10512,CASH,2025-12-28 20:58:00,PAID,15000.00,3-10942
10511,CARD,2025-12-28 20:54:00,PAID,16500.00,3-10941
10510,CARD,2025-12-28 20:41:00,PAID,19500.00,3-10940
10509,CARD,2025-12-28 20:40:00,PAID,11400.00,3-10939
10508,CARD,2025-12-28 20:39:00,PAID,17200.00,3-10938
10507,CARD,2025-12-28 20:38:00,PAID,20190.00,3-10937
10506,CARD,2025-12-28 20:29:00,PAID,19400.00,3-10936
10505,CARD,2025-12-28 20:22:00,PAID,33750.00,3-10935
10504,CASH,2025-12-28 20:18:00,PAID,28300.00,3-10934
10503,CASH,2025-12-28 20:18:00,PAID,33800.00,3-10933
10502,CASH,2025-12-28 20:03:00,PAID,31200.00,3-10932
10501,CARD,2025-12-28 19:45:00,PAID,19100.00,3-10931
10500,CARD,2025-12-28 19:16:00,PAID,17300.00,3-10930
10499,CARD,2025-12-28 19:15:00,PAID,19600.00,3-10929
10498,CASH,2025-12-28 19:14:00,PAID,7300.00,3-10928
10497,CARD,2025-12-28 19:10:00,PAID,13600.00,3-10927
10496,CARD,2025-12-28 18:53:00,PAID,17900.00,3-10926
10495,CARD,2025-12-28 18:51:00,PAID,15400.00,3-10925
10494,CARD,2025-12-28 18:50:00,PAID,16000.00,3-10924
10493,CARD,2025-12-28 18:50:00,PAID,12700.00,3-10923
10492,CASH,2025-12-28 18:46:00,PAID,34300.00,3-10922
10491,CARD,2025-12-28 18:44:00,PAID,15500.00,3-10921
10490,CARD,2025-12-28 18:28:00,PAID,30500.00,3-10920
10489,CARD,2025-12-28 18:19:00,PAID,15200.00,3-10919
10488,CARD,2025-12-28 18:04:00,PAID,24950.00,3-10918
10487,CASH,2025-12-27 23:06:00,PAID,17800.00,3-10917
10486,CARD,2025-12-27 22:26:00,PAID,25300.00,3-10916
10485,CARD,2025-12-27 22:25:00,PAID,11650.00,28-0013
10484,CARD,2025-12-27 22:20:00,PAID,19500.00,3-10915
10483,CARD,2025-12-27 21:43:00,PAID,13800.00,3-10914
10482,CARD,2025-12-27 21:42:00,PAID,14600.00,3-10913
10481,CARD,2025-12-27 21:36:00,PAID,26400.00,3-10912
10480,CARD,2025-12-27 21:35:00,PAID,30250.00,28-0012
10479,CARD,2025-12-27 21:25:00,PAID,24250.00,3-10911
10478,CARD,2025-12-27 21:11:00,PAID,19750.00,3-10910
10477,CARD,2025-12-27 21:08:00,PAID,2500.00,3-10909
10476,CARD,2025-12-27 21:07:00,PAID,20700.00,3-10908
10475,CARD,2025-12-27 21:06:00,PAID,22900.00,3-10907
10474,CARD,2025-12-27 21:05:00,PAID,19900.00,3-10906
10473,CARD,2025-12-27 20:59:00,PAID,10600.00,3-10905
10472,CARD,2025-12-27 20:57:00,PAID,16200.00,3-10904
10471,CARD,2025-12-27 20:55:00,PAID,14200.00,3-10903
10470,CARD,2025-12-27 20:32:00,PAID,15000.00,3-10902
10469,CARD,2025-12-27 20:31:00,PAID,35300.00,3-10901
10468,CARD,2025-12-27 20:08:00,PAID,12800.00,3-10900
10467,CARD,2025-12-27 20:08:00,PAID,38150.00,3-10899
10466,CARD,2025-12-27 20:06:00,PAID,17400.00,3-10898
10465,CARD,2025-12-27 19:57:00,PAID,20800.00,3-10897
10464,CARD,2025-12-27 19:53:00,PAID,20300.00,3-10896
10463,CARD,2025-12-27 19:41:00,PAID,35800.00,3-10895
10462,CARD,2025-12-27 19:25:00,PAID,7350.00,3-10894
10461,CARD,2025-12-27 19:18:00,PAID,11400.00,3-10893
10460,CARD,2025-12-27 19:16:00,PAID,12400.00,3-10892
10459,CARD,2025-12-27 18:59:00,PAID,43100.00,3-10891
10458,CARD,2025-12-27 18:45:00,PAID,15400.00,3-10890
10457,CARD,2025-12-27 18:43:00,PAID,19100.00,3-10889
10456,CASH,2025-12-27 18:42:00,PAID,19100.00,3-10888
10455,CARD,2025-12-27 18:26:00,PAID,6500.00,3-10887
10454,CARD,2025-12-27 18:21:00,PAID,23490.00,3-10886
10453,CASH,2025-12-27 17:39:00,PAID,17500.00,3-10885
10452,SINPE,2025-12-27 16:51:00,PAID,11500.00,3-10884
10451,CARD,2025-12-27 16:23:00,PAID,500.00,28-0011
10450,CARD,,VOID,27200.00,3-10883
10449,CARD,2025-12-26 23:02:00,PAID,6600.00,3-10882
10448,CARD,2025-12-26 22:52:00,PAID,13200.00,3-10881
10447,CARD,2025-12-26 22:21:00,PAID,33350.00,3-10880
10446,CARD,2025-12-26 21:58:00,PAID,29300.00,3-10879
10445,CARD,2025-12-26 21:45:00,PAID,14500.00,3-10878
10444,CARD,2025-12-26 21:25:00,PAID,24000.00,3-10877
10443,CARD,2025-12-26 21:18:00,PAID,7600.00,3-10876
10442,CARD,2025-12-26 20:56:00,PAID,24000.00,3-10875
10441,CARD,2025-12-26 20:36:00,PAID,23200.00,3-10874
10440,CARD,2025-12-26 20:34:00,PAID,25450.00,3-10873
10439,CARD,2025-12-26 20:24:00,PAID,21500.00,3-10872
10438,CARD,2025-12-26 20:07:00,PAID,15400.00,3-10871
10437,CARD,2025-12-26 19:50:00,PAID,3300.00,3-10870
10436,CARD,2025-12-26 19:49:00,PAID,21100.00,3-10869
10435,CARD,2025-12-26 19:48:00,PAID,15300.00,3-10868
